,0
Slc4a4,0.000255874190447
Wdr6,0.000255783771824
Hnrnpdl,0.000255640924042
Sfxn5,0.00025560829658
Zmat3,0.000255375860971
Ppp1r1b,0.000255179321286
Emc3,0.000255093005704
Cpne4,0.000255042907912
Npy,0.000254871873689
Sept4,0.000254544759009
Sod2,0.000254399945242
Astn1,0.000254395380682
Akr1a1,0.000254317297249
X2900011O08Rik,0.000254187652952
Cdkl5,0.000254162661149
Bnip3l,0.000254110930819
Idh3a,0.000254091801222
Ndufc2,0.000253839274828
Rnf7,0.000253715310784
Neto1,0.000253591220037
Gad2,0.000253393200448
X1110008P14Rik,0.00025304909559
Nars,0.000252383831286
Gnptg,0.000252062460928
Zbtb4,0.000251521060241
Pla2g7,0.000251479197705
B630019K06Rik,0.000251352422003
Stx1a,0.000251053506161
Cyp46a1,0.000250887511249
Hspa9,0.000250864415159
Nat8l,0.000250786441877
Ppp2r1a,0.000250572401983
Brms1,0.000250331221827
Rps13,0.000250323620879
Il33,0.000250306799232
Ptprd,0.000250230315535
Adam22,0.000250047183424
Usp33,0.0002499887866
Tmem183a,0.000249850022719
Snx3,0.000249847613354
Scube1,0.000249594981329
Gng7,0.000249409884521
Cacng7,0.000249379338443
Itm2a,0.000249204872243
Fam19a2,0.000249033039418
Nampt,0.000248989667888
Ank3,0.000248932349222
Ndufb2,0.000248814490366
Prkcd,0.000248747884867
Kcnc1,0.000248691301135
Fkbp3,0.000248489453518
Cartpt,0.000248467936731
Mlf2,0.000248425185349
Cdc37,0.000248400808726
Clta,0.000247882390037
Ier5,0.000247784060575
Tceal6,0.000247676419702
Brk1,0.0002472755674
Vdac1,0.000247236429979
Arl3,0.000247196586748
Pdhb,0.000246944943189
Ndufa5,0.000246925438726
Gadd45g,0.000246786851535
Cend1,0.000246525293314
Rps26,0.000246094161232
Sorbs2,0.000246068889894
Rpl37a,0.000245824586812
Phactr1,0.000245809644502
Chic1,0.000245645212364
Itpr1,0.000245644423176
Tpmt,0.000245517212973
Otx2,0.000245503541015
Crk,0.000245444001136
Ndufa7,0.000245411773584
Epha4,0.0002446058045
Timp2,0.000244592911824
Eif5,0.000244555979261
Rufy3,0.000244534689747
Sacs,0.000244486863941
Pfn1,0.00024426935797
Gpx1,0.000244095344531
Msi2,0.000243983495455
Camk2b,0.000243935985045
Mapre3,0.000243706854297
Abi2,0.000243654376852
Naa50,0.000243422877095
X2310036O22Rik,0.000243260817932
Rsrp1,0.000243212955674
Hnrnpa3,0.000243097626904
Cdk5r2,0.000242565050885
Lhx2,0.000242546144601
Pgk1,0.000242385331326
Lamp5,0.000242361716341
Mmp17,0.0002423610152
Ckmt1,0.000242353523742
Tppp,0.000242209554171
Eif5a,0.000242091405652
Scn2a1,0.000241970143268
Rbck1,0.000241651691696
Dynll1,0.000241583122846
Csrp1,0.000241474410079
Cnksr2,0.000241458789357
Fam131b,0.000241348222615
Ly6e,0.000241067228856
Acot7,0.000240866533849
Dnm1l,0.000240834352503
Sfxn1,0.000240824492269
Diras2,0.000240731828376
Pkig,0.000240726294989
Pink1,0.000240506306969
Uqcrh,0.000240435114729
Dstn,0.000240325680078
Cystm1,0.000240039188272
Cadm4,0.000239795412146
Gng11,0.0002397878929
Csnk1a1,0.000239409902666
Fam168a,0.000239227439747
Syt7,0.000238644395267
Kcnq2,0.000238600939575
Phyhip,0.000238545983505
Cnr1,0.000238469049701
Ube2k,0.000238410881558
Klhl23,0.000238133326367
Timm8b,0.000238106703496
Lingo1,0.000237993686297
Trim2,0.00023793843691
Ppp1r14a,0.000237937409236
Unc80,0.00023772477491
Psmb4,0.000237693732259
Rpl3,0.000237260924693
Enpp2,0.000237104290899
Plcb4,0.000236918411049
Ralgapa1,0.000236669993664
Ptk2,0.000236088697409
Sin3b,0.000236053270532
Mag,0.000235961049006
Smdt1,0.000235905684494
Sos2,0.000235903961372
Adrbk1,0.000235769172183
Lamp1,0.000235276049608
Dda1,0.000235190340383
Emc7,0.000234841245167
Myo5a,0.000234729579923
Ube2e2,0.000234715838822
Cmpk1,0.000234614800248
Cd164,0.000234518165383
Nwd2,0.000234341645186
Atp6v0a1,0.000234121812587
Ak5,0.000234096412249
Mrpl3,0.000234034426791
Itgav,0.000233844838505
Edil3,0.000233675612964
Slc30a9,0.000233558078234
Camk2g,0.000233284851941
Arhgef4,0.000233244862492
Sema3e,0.000233238266798
Itfg1,0.000232981793715
Atpif1,0.000232881427068
Tm2d1,0.000232859337082
Eif1ax,0.000232816425831
Ptprz1,0.000232754439418
Abhd8,0.000232724751278
Nsmf,0.000232599641563
Ndufa1,0.000232458925777
Usp32,0.000232409004523
Spef2,0.000232384124139
Kcnab3,0.00023234551164
Slc38a2,0.000232332567958
Htr2c,0.000232274598123
Cadps2,0.000232256551429
Kalrn,0.000232250725955
Fkbp8,0.000232120052128
Fam168b,0.000231996606524
Rab11fip2,0.000231887316828
Ankrd46,0.000231884863182
Pdpk1,0.000231690759614
Rabgap1l,0.000231549314201
Pmm1,0.00023148083449
Xpr1,0.000231463472379
Hnrnph1,0.000231426317545
Gstp1,0.000230962808987
Vps29,0.000230920171213
Ube2g1,0.000230861853959
Tm9sf2,0.000230095090525
Dnajc9,0.000229433812123
Mapk9,0.000229221879316
Adora1,0.000228530697364
Rab3c,0.000228180754876
Pdha1,0.000228162735076
Gabra2,0.00022807701695
Luc7l2,0.000227982434849
Cggbp1,0.000227891599594
D10Wsu102e,0.000227727870649
Dlgap4,0.000227707204347
Syt13,0.000227478565289
Dync1h1,0.000227434459975
S100b,0.000227424638702
Rpl39,0.000227251592026
Lsamp,0.000227156318432
Uqcr10,0.000227114910793
Srpk2,0.000226985064439
Comt,0.00022695423325
Clstn2,0.000226848316836
Dap3,0.000226461944353
Zfp788,0.000226421366981
Hspa8,0.000226341575261
Ppm1e,0.00022618354585
Syngr1,0.000225901484792
Arhgdia,0.000225537436364
Ahcyl1,0.0002255217748
Ift20,0.000225502175287
Impact,0.000224991610771
Ptp4a1,0.000224851344612
Pde10a,0.000224739662364
Tecr,0.000224268018745
Serbp1,0.000224149368389
Hnrnpa0,0.000224042454938
Mgll,0.000223824101906
Srsf11,0.000223790694909
Rpl19,0.000223628411302
Psma1,0.000223574231538
Atp5e,0.000223462602254
Prrc2b,0.000223437354619
Tmem255a,0.000223387228166
Tmem151a,0.000223180640639
Prpf19,0.000223120313913
Naa15,0.000222982619905
Celsr2,0.000222722778793
Sept3,0.000222672302405
Dpp10,0.000222525544309
Tac1,0.000222521741841
Bzw1,0.000222257810388
Acox1,0.000222242847434
Bace1,0.000222163058885
Vmp1,0.000222070878958
Akap11,0.000221971270443
Gucy1a3,0.000221964866367
Atp8a1,0.000221853017525
Eif4h,0.000221833927951
Ywhaq,0.000221448034541
Rnf4,0.000221326283017
Stx7,0.000221292275561
Jph4,0.000221232644165
Mkl2,0.000221213052321
Rars,0.000221148519925
Tspyl1,0.000221127616
Set,0.00022104310682
Pcyt2,0.00022103205211
Nol7,0.000220953074106
Lin7c,0.000220873424251
Rpl14,0.000220611975174
Sh3bgrl,0.000220466603304
Sprn,0.000220435593246
Son,0.000220164214315
Slain2,0.000220042826681
Uba5,0.000220036109035
Dnajc19,0.000219866601353
Ankra2,0.000219601455387
Rpl10,0.000219221521827
Fam107a,0.000219171342535
Uqcrc1,0.000218964064442
Pcdh7,0.000218950263802
Pacsin1,0.000218767176448
Rttn,0.00021843890605
Ptges2,0.000218258132164
B2m,0.00021807304478
Sv2a,0.000217658741444
Ola1,0.000217436826644
Pygb,0.000217192568965
Mmd,0.000217069704918
Dzank1,0.000217024793829
Kidins220,0.000216980124892
Dlg3,0.000216889200187
Cpox,0.000216603167977
Coa3,0.000216569218407
Abce1,0.000216532110939
Nhp2,0.000216404862995
Atxn2,0.000216299989375
Micu3,0.000216201744826
Atxn7l3b,0.000216197609162
Prps1,0.000216151506664
Ccdc47,0.000216148553371
Wdr47,0.000216119744488
Ssr2,0.000216031863601
Arl2,0.000215902384009
Fam131a,0.000215806866705
Sdhb,0.000215675474171
Prr13,0.000215597693686
Necab1,0.00021555841802
Vcp,0.000215488762205
Cyb5r4,0.00021542840917
Syndig1l,0.000215281423552
Appbp2,0.000215125273442
Actr1b,0.00021507237129
Spock1,0.000215064235098
Pi4ka,0.000214974013906
Mef2c,0.000214741208969
Trim8,0.000214715649594
Rnf44,0.000214690464824
Sys1,0.000214660787286
Atp5g1,0.000214549571529
Hras,0.000214296142499
R3hdm4,0.000214271624215
Phlpp1,0.000214258151784
Nedd4,0.000214109739417
Myl6,0.000214025091751
Copg1,0.000213989118436
Tmem59l,0.000213972585328
Ndrg1,0.000213742869176
Dlat,0.000213545228817
Hn1,0.000213338388411
Cdk5r1,0.000212898786331
Mbnl2,0.00021288964798
Gabra4,0.000212832175523
Eef1e1,0.000212799701015
Ndufa6,0.000212681206651
Hk1,0.000212678781283
Asap1,0.000212664168581
Sez6l2,0.000212649548341
Lmtk2,0.000212497794745
Trim9,0.000212344004709
Gfap,0.000212249749145
Oaz1,0.000212219444178
Haghl,0.00021220279671
Rsl24d1,0.000212050466044
Psmb1,0.000211567128704
Ndufb11,0.000211435389194
Mapk8ip3,0.000211374268351
